Country,Year,Exports,Foreign Direct Investment,GDP,GDP Growth,GDP per Capita,Government Spending,Imports,Inflation Rate,Investment,Life Expectancy,Population,Unemployment Rate,exchange_rate,Trade_Balance,Inflation_diff,Unemployment_diff,GDP_growth_calc,Population_growth,Investment_growth,Investment_to_GDP,Trade_to_GDP,Inflation_volatility,Inflation_shock
Belgium,2012,398975576107.852,11810272330.6796,498414364944.961,0.215803612089744,44874.1709182123,120581785136.953,400397837167.617,2.83966343445899,117567156997.266,80.3853658536585,11106932.0,85.4915403816388,0.778338120416812,-1422261059.7650146,-0.1960369696252452,0.0030102633361857034,-0.05459496784666118,0.006220905751121775,-0.0890179861339565,0.2358823606744335,-0.00285357156574344,1.73511493278728,0
Bolivia,1985,1024367606.3705,10000000.0,5377276554.93016,-1.67638978272157,838.080035867133,567910286.066178,1228323632.67869,11749.6396321438,1046649548.72956,53.777,6416185.0,50.0696435300578,0.440029008333333,-203956026.30819,8.169735174876575,0.026249023726881093,-0.12840729790344363,0.021381697291315227,-0.13759204200778097,0.19464305732423948,-0.03792924247520667,528.4218150474657,0
Bolivia,1986,844299281.028466,10000000.0,3959382833.13461,-2.57388420056624,604.257233504238,374061699.221715,1017852209.94212,276.335967563201,536849720.467406,54.247,6552479.0,51.345688969385,1.92195833333333,-173552928.91365397,-0.9764813240052723,0.025485410906933348,-0.2636824993677427,0.021242217922332385,-0.4870778656341631,0.13558924284227059,-0.04383332863426434,5087.772635407436,0
Bolivia,1987,853524498.13855,38100000.0,4347956337.93221,2.46348461969905,649.708769442851,483740905.662214,1043169567.12169,14.5786984489191,587323797.844125,54.901,6692162.0,52.5933854900449,2.05485,-189645068.98314,-0.9472428487052277,0.024299927524662257,0.09813991755123341,0.021317580720212836,0.09401900653459228,0.13508042680194968,-0.04361705919828324,5056.928878922029,0
Bolivia,1988,862854457.803984,-10100000.0,4597612362.2748,2.90949796034215,672.607268146683,523507866.212339,1063832558.35393,16.002091054939,642782002.134531,55.505,6835508.0,53.7890018388359,2.35024166666666,-200978100.54994595,0.09763509486167021,0.022733207563093938,0.05741916545126147,0.02141998355688335,0.09442526336234813,0.13980778532109572,-0.043713581031547925,5071.243963674863,0
Bolivia,1989,1061009895.66751,-24400000.0,4715973437.43673,3.79013096203738,675.469993900788,563118316.681422,1092052947.17097,15.1734681125731,546466130.669919,56.146,6981766.0,54.9088067625565,2.69168333333333,-31043051.50345993,-0.05178216643818856,0.020818473766733847,0.025744030995985767,0.02139680035485303,-0.14984220333607534,0.11587557434736938,-0.006582533153607569,5103.742995883507,0
Bolivia,1990,1108688418.82968,27200000.0,4867582597.51312,4.63578742813344,682.67681029538,572207775.834082,1164631949.94721,17.1187746048239,610002370.258301,56.797,7130142.0,55.9290690080053,3.17265,-55943531.11753011,0.12820447361265241,0.018581031087795186,0.032148009756134854,0.021251929669370284,0.11626747939619286,0.12531936706527697,-0.011493083064704855,5219.8122461942,0
Bolivia,1991,1147697877.0086,52000000.0,5343262457.10226,5.26652666784713,733.935487602519,645184560.834361,1440843957.22738,21.447069817114,832361096.216062,57.439,7280289.0,56.8260573219808,3.58060833333333,-293146080.21878004,0.25283907944383044,0.016037962545865092,0.09772404475111895,0.02105806588424186,0.36452108516169335,0.15577769254244442,-0.05486275146921345,116.55568391035513,0
Bolivia,1992,1131356484.28144,93100000.0,5643868748.68126,1.64649818317035,759.57113496365,726394219.02276,1640395875.72622,12.0603236018289,942770791.666848,57.923,7430336.0,57.5776686644471,3.90051666666666,-509039391.4447799,-0.4376703342381443,0.01322652631358201,0.056258941796773376,0.020610033475319423,0.1326463910347464,0.16704335866902198,-0.0901933432742782,2.733716668467842,0
Bolivia,1993,1094224543.8131,123800000.0,5734699488.84934,4.26929611661518,756.637016048451,766754363.279683,1627872470.47713,8.52787695688002,949882733.817841,58.66,7579195.0,58.2268316609648,4.26508333333333,-533647926.66402984,-0.2928981643919736,0.011274562023358525,0.016093701716451747,0.020033952704157754,0.007543659831059202,0.16563775236432376,-0.09305595309774559,3.40870912029242,0
Bolivia,1994,1295730953.91706,130200000.0,5981222858.82727,4.6672651026673,774.035669644318,811526718.76329,1626745405.33018,7.87404421467434,859573203.604705,59.282,7727322.0,58.8292590535639,4.62051666666666,-331014451.41312003,-0.07667004877200867,0.010346216261720054,0.042988018893975743,0.019543896152559803,-0.09507439918415728,0.14371195053134006,-0.05534227017216035,4.912322070541141,0
Bolivia,1995,1514364434.86735,392700000.0,6715161732.22658,4.67827659710034,852.754034861444,911423394.416481,1825621841.11049,10.1932067630745,1023659460.0968,59.787,7874676.0,59.391206278167,4.80034166666666,-311257406.24314,0.29453257883389683,0.009552172399306391,0.1227071605125265,0.019069219582152686,0.19089270792060886,0.15244003062266978,-0.04635143852893247,5.802003156661402,0
Bolivia,1996,1670369478.49412,474100000.0,7396949126.35685,4.36134195244541,922.113259069714,985811131.964375,2017475030.60332,12.4254866180049,1201058997.21989,60.287,8021736.0,59.9202441998117,5.0746125,-347105552.1092,0.21899681884379785,0.008907681032220172,0.1015295567429626,0.01867505405936698,0.1732993676493888,0.1623722127465052,-0.046925502146877233,5.513445299618142,0
Bolivia,1997,1673170826.40403,730600000.0,7925736821.45034,4.95420874299724,970.351843368594,1101957117.44646,2326921822.26301,4.70844436028192,1555978199.01497,60.745,8167900.0,60.4239436835356,5.25425833333333,-653750995.85898,-0.6210655964604843,0.008406165402868648,0.07148726942156625,0.018220993560496224,0.2955052188249012,0.196319690404537,-0.08248457027864688,2.0382833650446566,0
Bolivia,1998,1673894695.46379,949300000.0,8497494652.12546,5.02935475543048,1022.14506519545,1208247786.39644,2768694330.97168,7.67322895675083,2005962070.24404,61.227,8313394.0,60.9098755943764,5.51013333333333,-1094799635.5078902,0.6296739155459388,0.008042042296772633,0.0721393913973658,0.017812901725045682,0.2891967712105077,0.23606511711570105,-0.12883793168778876,2.86106488409725,0
Bolivia,1999,1398593388.4889,1010500000.0,8285064434.56826,0.426885422588768,979.344494964572,1226014932.19334,2260775121.08579,2.15951626835597,1555260040.24494,61.655,8459806.0,61.3856107973717,5.81240833333333,-862181732.5968902,-0.718564859653243,0.007810477338082489,-0.024999158723102544,0.01761157957868953,-0.2246812323546421,0.18771852078251045,-0.1040645778202471,2.902568809401752,0
Bolivia,2000,1534686673.10742,736350000.0,8397855484.76908,2.50781080899505,975.777060358751,1220989361.76062,2294548577.49814,4.60822998872598,1523663120.58687,62.057,8606326.0,61.8587201575591,6.18354166666666,-759861904.3907199,1.13391770011263,0.007707170361945126,0.013613780688320976,0.017319546098338412,-0.020316165040216605,0.18143478693462736,-0.09048285074312805,4.118076092037961,0
Bolivia,2001,1626035910.54648,705756000.0,8141516928.39489,1.68379912721821,930.168227214313,1280182723.65159,2056194909.06273,1.58965377879567,1161667007.47111,62.538,8752736.0,62.3374810379005,6.60691666666666,-430158998.51625013,-0.6550402686747943,0.007739585932621251,-0.030524287639755565,0.017011904963860403,-0.23758277549982942,0.14268434466058824,-0.05283523971018218,3.935256107343816,0
Bolivia,2002,1710308633.19386,676543000.0,7905485146.44351,2.48556573783827,888.221328974352,1262339191.07392,2191068870.29289,0.928258851611069,1288172984.6583,63.068,8900355.0,62.8187632085055,7.17,-480760237.09903,-0.4160622495331513,0.007720590607637634,-0.028991130771733653,0.01686546926583876,0.10890037882937453,0.16294673391902056,-0.06081350204235254,2.4213813962541715,0
Bolivia,2003,2069153669.06088,197400000.0,8082399639.54305,2.7113398370071,893.013760211149,1335304674.7773,2131094556.36625,3.33727499671533,1069468964.44483,63.455,9050700.0,63.2918711090474,7.65916666666666,-61940887.30537009,2.595198678604806,0.007531315109970738,0.02237870160051214,0.016892022846279664,-0.16977845585814955,0.13232072306997356,-0.0076636754018354885,2.76792453794363,0
Bolivia,2004,2731911668.34677,65430000.0,8773451751.5121,4.17329558916195,953.191893246277,1426434828.62903,2309687991.43145,4.43738080101724,966983807.96371,63.819,9204287.0,63.7564671612252,7.93626666666666,422223676.9153199,0.3296419400213273,0.007340532741990424,0.08550085900084503,0.01696962665871138,-0.09582807906381918,0.11021703148900897,0.0481251494706801,1.462674791749625,0
Bolivia,2005,3394535859.01026,-238620000.0,9549122905.32852,4.42143312687995,1020.12326200737,1525430129.34937,3064676257.13762,5.39323106890663,1361095848.25904,64.182,9360754.0,64.2133062205259,8.06606249999999,329859601.87264013,0.21540866352292043,0.007165375994649281,0.08841117222565598,0.01699936127589252,0.40756839675036294,0.14253621633663685,0.03454344499939096,1.6617341335643172,0
Bolivia,2006,4783631930.98222,280763457.0,11451844902.2214,4.79700882356046,1202.71150446327,1643824461.40398,3752326864.85138,4.28239604802561,1587836213.33871,64.529,9521689.0,64.6631431424362,8.01161666666666,1031305066.1308398,-0.20596837159180348,0.007005353693601224,0.19925620559676105,0.017192525302982986,0.16658662604084107,0.13865331105127923,0.09005580104658857,1.877131893071458,0
Bolivia,2007,5483635308.79498,366294241.538303,13120108008.3477,4.56438426887904,1354.54905949929,1844510392.93768,4495769626.34589,8.70560923578869,1992505519.8252,64.939,9685960.0,65.1067327824433,7.85124516125,987865682.44909,1.0328827922869008,0.00686000739292858,0.1456763622255044,0.017252296310034998,0.25485582397418716,0.15186654854955947,0.07529402058432431,1.7000819857443632,0
Bolivia,2008,7487843216.67967,512335605.237139,16674276285.8956,6.14849787462195,1692.67248455876,2213906139.28285,6329632797.44018,14.0068107702519,2926792373.53524,65.299,9850858.0,65.5448299960338,7.23832069891666,1158210419.2394905,0.608940901306483,0.0067289079772197,0.2708947422754866,0.017024435368306223,0.4689005096417518,0.1755274006111407,0.06946091088937965,2.074554371268361,0
Bolivia,2009,6194300356.12536,423040000.0,17339992193.7322,3.35699957430558,1731.18172112209,2550498675.21368,5705628903.1339,3.34645420142013,2942815327.63533,65.656,10016275.0,65.9781896386949,7.02,488671452.99145985,-0.7610837858588456,0.0066116525542492255,0.03992472575254835,0.016792141354590617,0.005474578328470869,0.16971260971496024,0.028181757380957614,4.119228003752247,0
Bolivia,2010,8093221339.98948,621997989.548348,19649723722.1034,4.12672259105658,1929.78373077158,2717796212.9313,6744604596.45584,2.5032760584424,3341832140.53054,66.003,10182345.0,66.4075665659133,7.01666666666666,1348616743.53364,-0.25196165619715094,0.006507861606535714,0.1332025702529489,0.016580016023921118,0.1355901639998034,0.17007018458846881,0.06863286031938558,4.336244807230688,0
Bolivia,2011,10565767132.6439,858941070.400943,23963164696.592,5.20409244308591,2315.52121930607,3301429530.67928,9199145865.29377,9.88446419823883,4748433464.10143,66.282,10348929.0,66.833715633176,6.93696249999999,1366621267.35013,2.948611326706487,0.006417176374618805,0.21951662198876276,0.016360082083253014,0.4209072342417479,0.19815552429002603,0.05703008282309593,4.796602918788827,0
Bolivia,2012,12774727337.1925,1059965390.7848,27084497481.9103,5.12227558091767,2575.59857098084,3640055426.91751,10233217742.4023,4.51560291399375,4786641070.91172,66.586,10515807.0,67.2581444827699,6.91,2541509594.7901993,-0.5431615893961839,0.006350520026799256,0.13025544934648026,0.016125146863023243,0.008046360362663485,0.176729919914841,0.09383632081369316,4.783244886553217,0
Brazil,1985,27305943480.8901,1441000000.0,210879844638.877,7.85000000000042,1556.1297180511,22002971174.8722,15818492520.6226,225.989665211895,42806696243.5222,63.98,135515595.0,71.5960090464063,2.68324234084591e-09,11487450960.267498,0.17628371099779083,0.010376225824994867,0.1196765087263707,0.021534414767791166,0.3010546999603618,0.20299093219092082,0.05447391608211435,39.622929322094414,0
Brazil,1986,23640555933.3822,345000000.0,256480852471.129,7.48999999999982,1854.03775211919,28621223120.8547,17038985025.8432,147.142826237604,51195731724.2511,64.389,138336370.0,72.2954563738046,5.9096822674925e-09,6601570907.538998,-0.34889577317777665,0.009769361961851075,0.21624166079191598,0.020815132014879945,0.19597484078202787,0.1996083966151586,0.025739039947561423,55.998704409792424,0
Brazil,1987,27820190341.2553,1169000000.0,283056836893.838,3.52999999999983,2006.00226235757,35771188672.7213,18211637169.8377,228.336162575512,65594463866.7226,64.785,141104944.0,72.9658265850064,1.6976307824584e-08,9608553171.417599,0.551799489067841,0.00927264650956272,0.10361781071240217,0.02001334862263615,0.28124868338684017,0.23173601664786553,0.03394566715596182,49.27048089154772,0
Brazil,1988,35921688764.4272,2804000000.0,307881930752.268,-0.059999999999917,2140.65027561164,41542363257.608,18780447289.5167,629.114509120897,74951475147.3642,65.161,143826357.0,73.6138622973844,1.1354767374037e-07,17141241474.9105,1.75521188595278,0.008881359160963331,0.08770356558368797,0.01928644683066527,0.14264940559089756,0.2434422668593456,0.055674723856084005,43.40701206905656,0
Brazil,1989,36878468232.3992,1131000000.0,412990820287.42,3.16000000000032,2818.99277980122,64010014333.6421,22554535409.3862,1430.7237251472,111106040869.514,65.514,146502972.0,74.2463061283112,1.22638743473743e-06,14323932823.013,1.2741865024643038,0.00859136867960908,0.341393498729635,0.01861004516717335,0.4823729706595541,0.26902787038266374,0.03468341696564658,195.40837033306573,0
Brazil,1990,32028703568.9999,989000000.0,390725626002.866,-4.35000000000022,2619.80141064047,75374577515.5376,27188105814.8072,2947.73277248299,78800397871.2535,65.862,149143223.0,74.8699006951598,2.95572678942699e-05,4840597754.192699,1.060308863739373,0.008398997867596458,-0.053912080343719415,0.018021825523102608,-0.29076405518041226,0.2016770660204291,0.012388738879791809,536.4476479083733,0
Brazil,1991,29730384050.1383,1103000000.0,342609231342.783,1.0321895854696,2258.10454027063,61326518202.2875,27115606036.3239,432.786661926461,67729627065.9361,66.203,151724256.0,75.4934501058885,0.000175961443086,2614778013.8144035,-0.8531798180735671,0.00832843913160164,-0.12314624754028825,0.017305734367829784,-0.14049130593737813,0.19768768868394007,0.007631954350927279,1162.9947231995395,0
Brazil,1992,35668490420.1102,2061000000.0,328187960871.951,-0.544072051030298,2127.29083011489,55998762943.7127,27518767695.3196,951.962053052817,62140880537.2798,66.539,154275079.0,76.0910875240585,0.0019530235224881,8149722724.7906,1.1996104242569614,0.007916414170126451,-0.04209247490008072,0.016812229417028757,-0.08251553671210299,0.18934539942348858,0.024832485332910718,1111.81244918372,0
Brazil,1993,38683106084.5045,1292000000.0,368295778245.09,4.92469000463774,2348.90635436384,65055851117.6861,33500364056.5262,1927.38079016026,76776246143.5686,66.892,156794577.0,76.6406402906957,0.038276610926673,5182742027.978302,1.024640356177437,0.007222301382713736,0.12220989845751196,0.01633120537893218,0.23551912170778944,0.2084635520651455,0.014072227633653024,1006.6118543764943,0
Brazil,1994,49978835483.8031,3072000000.0,525369851353.742,5.8528703643893,3298.71491891786,93861088287.2204,48132722297.6479,2075.88839757325,116346111133.374,67.293,159265006.0,77.1710338911115,0.664683514070576,1846113186.1551971,0.07705151372845309,0.006920526738869004,0.4264889319587144,0.015755831912477536,0.5153920252340976,0.22145562946480504,0.0035139305793780167,963.7698140560539,0
Brazil,1995,57922145075.9927,4859000000.0,769333330411.575,4.2237936336472,4756.75013552302,161005501301.816,72744966688.2403,66.0070335542481,133035784048.927,67.701,161735073.0,77.7144999942454,0.917666666666666,-14822821612.247597,-0.9682029950977078,0.007042358715845687,0.46436520563409234,0.015509163387718683,0.14344848102761865,0.17292346345862336,-0.019267099222540822,988.6640011673427,0
Brazil,1996,57235482155.3958,12552000000.0,850426433004.077,2.20886405051482,5179.13052009976,167966249399.707,75733720733.3057,15.7576656002606,146842676174.134,68.108,164202549.0,78.3021415455398,1.0051,-18498238577.909897,-0.7612729318109697,0.007561543229872347,0.10540697950668432,0.015256282723537629,0.10378329577949641,0.1726694637835064,-0.021751721089578614,890.6071976531086,0
Brazil,1997,61680043707.1935,18992934310.6468,883206452795.124,3.39484598531597,5299.39794248133,172536984256.785,84722106135.423,6.92671251629154,156892667226.063,68.505,166661659.0,79.0008493879259,1.07799166666666,-23042062428.229507,-0.5604226735096481,0.008923227750798235,0.03854539148701397,0.014976076893909784,0.06844053318676346,0.17763985615088926,-0.02608910108764178,982.4307498010037,0
Brazil,1998,60723205260.3554,28855609916.42,863711007325.493,0.338097901952338,5105.89246192003,173351390520.356,81258662213.1179,3.19507629280051,156890961763.154,68.848,169159655.0,79.789068166086,1.16051666666666,-20535456952.762505,-0.5387312111935163,0.009977345614217814,-0.022073486225030248,0.014988426342257943,-1.0870252505457145e-05,0.18164751917307567,-0.023775842589237296,1081.6577845941656,0
Brazil,1999,57355154395.7223,28385675614.9902,599642075004.471,0.467937566679467,3493.57192043228,118625337415.632,68462744029.1499,4.85844749902666,104275116879.325,69.211,171641543.0,80.5466061325216,1.81393284657212,-11107589633.427605,0.5206045345377941,0.009494257595022093,-0.30573760213930745,0.01467186723690106,-0.33536568513907783,0.173895597433765,-0.01852369954750888,918.4397732934034,0
Brazil,2000,66777376073.331,32994718699.75,655448188259.351,4.38794944364869,3766.54786339835,123013504899.843,81614529580.3146,7.04414105947265,123900152772.968,69.584,174018282.0,81.1484365423806,1.82942312207561,-14837153506.983604,0.4498748954030831,0.007471828283724502,0.0930657063290028,0.01384710809783396,0.18820440082895873,0.1890311926896998,-0.02263665347277269,26.528797405564195,0
Brazil,2001,69279563683.047,23225846372.251,559983704094.17,1.3898964044581,3176.28975052524,108319299919.57,81559242944.9922,6.84035902487523,104951363486.304,69.98,176301203.0,81.5960450621957,2.34963170932244,-12279679261.945206,-0.028929294981022924,0.005515922904828052,-0.14564764366608796,0.01311885724742412,-0.1529359638594261,0.18741860293251458,-0.0219286368016884,4.853343310145868,0
Brazil,2002,72546876208.0285,16586600193.114,509795270685.19,3.05346185683619,2855.94017137049,100988721764.883,68250203697.4473,8.45016437708331,88954581990.099,70.396,178503484.0,81.9943491502673,2.92036301775519,4296672510.5812,0.2353393069506966,0.004881414139226825,-0.08962481058295235,0.012491582374511756,-0.15242090207139192,0.17449079484503582,0.008428231405140851,1.7006031523914835,0
Brazil,2003,84744254237.9749,10123013670.99,558233724164.711,1.14082899877101,3090.6068907839,106496918673.904,72344863387.4048,14.7149197228147,94099719413.8728,70.884,180622688.0,82.3540335841671,3.07747511847801,12399390850.570099,0.7413767432407934,0.004386697835001119,0.09501550183942942,0.011872059595206652,0.05784004947992982,0.16856688397798764,0.022211826899428893,2.0579322378481772,0
Brazil,2004,110739015046.921,18161380459.7533,669289321944.512,5.75996463685998,3663.82262497811,123601567208.618,87894359743.7903,6.59718509985963,119886907198.612,71.361,182675143.0,82.6816824814559,2.92511944951586,22844655303.130707,-0.5516669323291621,0.0039785409776429415,0.1989410402353855,0.011363218113551676,0.2740410698922602,0.17912568341939172,0.03413270547445647,3.7647198921116343,0
Brazil,2005,135919138201.251,15459981604.1196,891633826625.407,3.20213206216255,4827.78165890291,168429642492.972,105595890397.488,6.86953720898964,153404560655.247,71.832,184688101.0,82.9838799596945,2.43439003623188,30323247803.763,0.0412830783140834,0.003654950760180631,0.3322098491500043,0.011019331732506243,0.27957726360483726,0.1720488344815739,0.034008633250858476,3.422693848801941,0
Brazil,2006,159213766909.526,19418085598.0793,1107626711163.23,3.96198870899485,5934.14561857454,210880129582.254,129231057090.313,4.18356812896909,197340023685.334,72.296,186653106.0,83.2672101364439,2.17532666666666,29982709819.212997,-0.39099709315288766,0.0034142796997078673,0.2422439325292285,0.010639586358625275,0.28640258700538346,0.17816473880273928,0.027069327163232768,3.445004035585068,0
Brazil,2007,186202847701.222,44579492463.6336,1397114247188.89,6.06987060733128,7409.69003822861,264655178835.66,167163829315.927,3.64127299102652,276898626996.331,72.73,188552320.0,83.5382571292649,1.94705833333333,19039018385.294983,-0.12962502849838897,0.0032551468024071273,0.2613583918734137,0.010175099898953821,0.4031549293713277,0.19819325982357855,0.013627388328193683,3.9677076406961467,0
Brazil,2008,229517077426.892,50716402711.4787,1695855391757.96,5.09419544811998,8908.33338467948,319488859787.225,232731883186.608,5.67859390284168,366633469764.85,73.111,190367302.0,83.8036050557184,1.83376666666666,-3214805759.7160034,0.5595078745361561,0.003176364166215695,0.2138272837530375,0.009625879967958051,0.32407110046706,0.21619382852260174,-0.0018956838981320613,4.435932839444854,0
Brazil,2009,180891954696.632,31480931700.0,1666996294252.12,-0.12581200299141,8678.6584730653,327575413972.486,187613839464.85,4.88803479876798,313330874404.559,73.457,192079951.0,84.0698380333651,1.99942817314425,-6721884768.218018,-0.13921740444902897,0.003176867838438291,-0.017017428281973945,0.00899655025840529,-0.1453838772397893,0.1879613502951016,-0.004032333359945301,1.4355360827682235,0
Brazil,2010,240003177242.351,82389932468.07,2208838108484.35,7.52822581812151,11403.2840038694,420051602921.934,262997371054.402,5.03872690108074,481555898724.683,73.779,193701929.0,84.343846036308,1.75922671058717,-22994193812.050995,0.030828770357924196,0.0032592902443102645,0.32504080309028005,0.008444285785974559,0.5368925888322107,0.21801321557925976,-0.010410085611855474,1.2715414258985047,0
Brazil,2011,303016670666.47,102427228231.42,2616156606579.21,3.97442307944702,13396.6263158041,488416998737.726,323144851604.241,6.6364496221309,571009433802.178,74.047,195284734.0,84.6225758599683,1.67282875525659,-20128180937.771057,0.31708857265264156,0.0033046847726188044,0.184403961761757,0.008171343507890505,0.18575940054809248,0.21826271117187013,-0.0076937981798000715,0.7896786144188768,0
Brazil,2012,292808453766.78,92568388321.34,2465228293706.86,1.92117598509462,12521.7238454434,456809348561.897,326315725034.084,5.40349914036997,527983499531.626,74.335,196876111.0,84.8973874181312,1.95306861112486,-33507271267.303955,-0.1857846517284406,0.003247496963666885,-0.0576908555446527,0.008149008718725481,-0.07535065398842078,0.2141722536932754,-0.01359195468948658,1.1003029879146948,0
Bulgaria,1996,5962695838.41609,109000000.0,12294964837.6235,5.20539313761572,1470.19259250682,1702730354.32208,4588940294.22842,121.60754244925,142290979.206134,70.8973170731707,8362826.0,67.6981964111328,0.177888666666666,1373755544.1876698,0.9596788071160098,-0.001995258617684348,-0.35260643320526497,-0.005144022763558742,-0.957739021744346,0.011573109893792708,0.11173318202455336,116.14355719032568,0
Bulgaria,1997,5610104531.89558,504800000.0,11316127378.9613,-14.1153808127271,1361.40938439884,1374136308.25999,4174242023.35602,1058.37355921973,1100762896.73633,70.3512195121951,8312068.0,67.6594467163086,1.68187916666666,1435862508.5395603,7.703190097451536,-0.0005723888800357457,-0.07961287173972931,-0.006069479384122056,6.735999167885954,0.09727381637492387,0.12688638616856548,22.93485408816912,0
Bulgaria,1998,6304226753.8762,537317256.150851,15031055046.7575,3.78912095803497,1820.44866449942,2757485693.25103,5276480125.06547,18.672204442064,2812100720.42164,71.0609756097561,8256786.0,67.8654022216797,1.76035833333333,1027746628.81073,-0.9823576427439951,0.003044002210580654,0.32828613035082244,-0.006650811807603074,1.5546834188900114,0.18708605029214276,0.06837488290833155,434.5007722783976,0
Bulgaria,1999,5829830705.25048,818788154.863275,13637098579.109,-8.3960909560701,1660.9089125393,2673758143.04532,6453780611.12524,2.57304281890212,2706104881.1713,71.4121951219512,8210624.0,68.0479965209961,1.83638333333333,-623949905.8747606,-0.8621993012723409,0.002690535874523503,-0.0927384314216323,-0.005590795256168679,-0.0376927606044094,0.1984369963649634,-0.04575386048984089,441.64661738218285,0
Bulgaria,2000,4797546243.42113,1001503841.99968,13245990274.4581,4.58722541447194,1621.26210738992,2620734007.60617,5500642168.34842,10.3162621289989,2522850313.78413,71.6634146341463,8170172.0,68.2631454467773,2.123275,-703095924.92729,3.0093627875966327,0.0031617231480844943,-0.028679729957371447,-0.004926787537707256,-0.0677189449168174,0.19046143485767744,-0.05307990647426729,452.7618552060129,0
Bulgaria,2001,4947372829.68708,812942201.973002,14183446025.7389,3.82370364608695,1770.90704918691,2747114488.52661,6269090423.06798,7.3609392723184,3028317743.1492,71.7682926829268,8009142.0,69.196711983564,2.18470833333333,-1321717593.3808994,-0.2864722531984836,0.013675996479162622,0.07077279477461729,-0.019709499383856355,0.20035569554140453,0.2135107178927934,-0.09318733902764954,458.758537409944,0
Bulgaria,2002,5519181983.41338,904659791.087721,16403043849.8297,5.87193108148227,2092.98288625558,3145800984.60501,6827325316.86708,5.81014365721825,3367384296.87406,71.8658536585366,7837161.0,69.4859161376953,2.076975,-1308143333.4537,-0.21067903941716826,0.004179449367478494,0.15649214020787805,-0.02147308663025327,0.11196531621951245,0.20529020879920534,-0.07975003575127805,469.00393535982533,0
Bulgaria,2003,7277448747.67848,2096788700.05598,21144957990.4681,5.23715364977618,2719.49436859287,4252375769.17439,9430004120.73167,2.34864169582757,4667574689.70429,72.0658536585366,7775327.0,69.7808456420898,1.73270166666666,-2152555373.05319,-0.5957687392273463,0.0042444501100058485,0.28908745133224967,-0.007889846846326098,0.3861128633394162,0.22074173388324433,-0.10179993613718868,6.11222679400265,0
Bulgaria,2004,10713332855.0596,3072550961.81564,26157743368.8716,6.51042578445376,3389.68743360274,5064638701.19465,13630082743.48,6.14713074246266,6129636107.72334,72.5634146341463,7716860.0,69.9193344116211,1.57510891666666,-2916749888.4203987,1.6173131275763417,0.0019846244088472798,0.23706764424233917,-0.007519555126105915,0.31323792659259553,0.23433352110250333,-0.1115061741867002,3.3573998674579615,0
Bulgaria,2005,12703010482.5958,4098122930.77933,29868657858.0082,7.05634873469204,3899.82596332878,5422226711.46593,17080286100.3486,5.0388380711191,8285467619.31806,72.5609756097561,7658972.0,70.0869598388672,1.57413333333333,-4377275617.7528,-0.18029430603904095,0.0023974116552551994,0.14186676720564084,-0.007501496722760348,0.35170627973793955,0.27739671660863097,-0.14655079711186927,2.8760143337976616,0
Bulgaria,2006,16151246707.5876,7874476255.43262,34380536495.6739,6.80258943603174,4523.1465578805,6239015511.77573,22027466752.0059,7.26159462769946,11021140061.3237,72.6121951219512,7601022.0,70.5075225830078,1.55926666666666,-5876220044.418301,0.4411248238597787,0.006000584775077922,0.15105729420835012,-0.007566289575154483,0.3301771930925488,0.32056335312599005,-0.1709170549202368,1.870535159902857,0
Bulgaria,2007,23261999930.0234,13875270456.9117,44431257128.8618,6.65438792422609,5888.57081403932,7414832930.96813,31625068402.0853,8.40253419005893,14931672089.8499,72.6634146341463,7545338.0,70.6844177246094,1.42905,-8363068472.061901,0.15711969902689682,0.0025088832385700144,0.2923375158631567,-0.007325856970286315,0.3548210082411858,0.3360623366236139,-0.1882248896943632,1.8440573392603776,0
Bulgaria,2008,28590187694.8689,10296720633.7242,54480684188.4442,6.12955841579208,7271.30338858025,9343342430.01921,39341095057.5006,12.348719599402,20116741466.9023,72.9634146341463,7492561.0,70.902099609375,1.33711666666666,-10750907362.631702,0.4696422912520626,0.0030796304443463374,0.22617921951738928,-0.0069946502065248994,0.3472530970310457,0.3692453897480463,-0.19733429421416954,2.3191207899449884,0
Bulgaria,2009,21963850651.0309,3896664559.17164,52023801230.12,-3.34714149737695,6988.27316296465,8708450037.39269,26258387052.745,2.75320223914819,14846667216.4198,73.4121951219512,7444443.0,71.3017349243164,1.40669166666666,-4294536401.7141,-0.7770455295396361,0.005636438372673691,-0.045096404256342315,-0.006422103203430729,-0.2619745478736334,0.28538220709301204,-0.08254945429146593,2.8147763714044234,0
Bulgaria,2010,25394223740.2125,1842900000.0,50689051382.4361,1.55535979911015,6853.94805511171,8364929551.53405,27008382338.6075,2.43899060504117,11414144654.9054,73.5121951219512,7395599.0,71.5149307250977,1.47739166666666,-1614158598.3949966,-0.1141258820871196,0.0029900506769939827,-0.025656522901504775,-0.0065611356014143585,-0.23119818821817284,0.22517968562458507,-0.03184432445216971,3.6192614367406306,0
Bulgaria,2011,33909798230.7328,2103810000.0,57681293006.9721,2.09017507758604,7849.58061302818,9142477770.39912,33818482315.1491,4.21990346601872,12319676094.1315,74.1634146341463,7348328.0,72.6101653885532,1.40645833333333,91315915.58369827,0.730184387466096,0.01531476927056774,0.13794382482681122,-0.006391774351205304,0.07933414781430304,0.21358182960015107,0.0015831114530088753,4.148435180207536,0
