Exports,Population,Government Spending,Unemployment Rate,exchange_rate,Life Expectancy,GDP Growth,GDP per Capita,Foreign Direct Investment,Trade_Balance,Country,Year,GDP
5.853965359524533,7.165948419267746,3.3883975985899175,-0.7172670634061058,-0.22634089333699317,0.47377670058262816,1.3795577376506285,-0.5264247529514959,5.665133201520227,3.9345871958076115,China,0.7975964865285571,3.674569099435635
7.194174893087247,7.2071061489688875,4.486078428865982,-0.5931232745679452,-0.22646411159702567,0.5030170458270289,1.148390427943027,-0.46768981595344444,6.554491733534445,3.193309473099706,China,0.9007203500704271,4.626807820376884
7.837655406478454,7.258511198820723,5.2532424859032645,-0.5323768864558549,-0.22652361579374117,0.5441652239763921,0.8214461214734673,-0.4293556347715964,5.604253599938118,4.103595975377698,China,1.003844213612297,5.2717916401569616
8.5209243877918,7.309326676828272,5.9581544914589015,-0.46592028641788286,-0.22657013051659847,0.5775071561102798,0.8056708289130836,-0.38879777681955735,6.819968437194524,4.157319722210848,China,1.106968077154167,5.960262473756697
8.93486689266621,7.35772771775922,6.530011270832869,-0.4056534889758223,-0.22659100856851813,0.6121721807891639,0.741139170245214,-0.35414049734807873,6.261655379167064,3.919383437284011,China,1.2100919406960369,6.559862417301225
8.550789646997213,7.402647477323904,7.092991191324671,-0.3301185969280193,-0.22655746970650917,0.6467048962135478,0.6427357351504362,-0.33258915070944545,5.635443652849511,6.371285812972431,China,1.313215804237907,6.950159757662582
7.932620088160171,7.447174188992397,7.274452042878445,-0.2579019834225364,-0.22639108564952992,0.6783268080389424,0.6013423581565112,-0.32824158194338,3.978942819353388,4.525447778174115,China,1.4163396677797768,7.062951768258375
8.787648474278594,7.494480310783955,8.043875795370475,-0.19093587530492007,-0.22634548754865125,0.6811053023834333,0.6249106800052188,-0.2886222581206856,3.7670295282642194,3.814859942803686,China,1.5194635313216467,7.759196239111898
9.669947046806119,7.531230289077812,9.311196557210215,-0.13068458383735743,-0.22640246575793152,0.7438198890162238,0.597505451807525,-0.22816697548739698,5.461227200784889,1.5965069816491746,China,1.6225873948635168,8.795776232132479
-0.43748011003209025,-0.18088337238847207,-0.3159209323658104,0.13618234075283422,-0.1722581257682389,-0.8901994040533077,-0.14585882285308535,-0.7142989194386588,-0.2693492798148958,-0.029437293988676217,Colombia,-1.780500102018192,-0.28946729621786527
-0.4307537723995574,-0.17745463591095983,-0.317158306337159,0.15963252514024906,-0.15152973757699123,-0.5006809588066111,0.407542058501366,-0.7155428245515283,-0.2778836900559054,0.005280393545685152,Colombia,-1.677376238476322,-0.2894363455102908
-0.4323439684539892,-0.17397136123036613,-0.3165431671998225,0.18294809071763446,-0.13223912590668502,-0.5188073266730505,0.31483691630486854,-0.7142787061495092,-0.2865648236821472,-0.011225405033048029,Colombia,-1.5742523749344521,-0.2885152484350979
-0.4315010460672833,-0.17042799514141477,-0.3150343360293896,0.20602325802349405,-0.10966829560106747,-0.5009455773156096,0.049079568033647755,-0.7106147719155648,-0.2894014757966375,-0.02041495258974169,Colombia,-1.471128511392582,-0.2866874691607557
-0.4287099165271155,-0.1668021002242032,-0.31413913581132996,0.22885321969374445,-0.07639327894897943,-0.45926816214824945,-0.08333016313917146,-0.7114505766408981,-0.2802801720146989,-0.007886731911409196,Colombia,-1.3680046478507122,-0.28647661970998684
-0.42144067185387984,-0.16307493932402295,-0.3069155555644207,0.2514331683642853,-0.028634093644670962,-0.4480218755157879,0.09344685841680071,-0.6988500104148457,-0.28213866822764083,-0.01224349184916175,Colombia,-1.2648807843088423,-0.2811308643488997
-0.4200482646427465,-0.15937858776393418,-0.30762427458490443,0.27375829667103935,0.021199626283631763,-0.43862791844631777,-0.37103021332635333,-0.6982545140972828,-0.2831926312115592,0.0034900309222154107,Colombia,-1.1617569207669722,-0.2802737193963405
-0.41905641375852704,-0.15566036028093738,-0.29997614097057157,0.29582379724990626,0.04244041355415079,-0.4396863924823155,0.04515992991086517,-0.6848814332769219,-0.276546061860538,-0.04342341864334218,Colombia,-1.0586330572251024,-0.27432321397944526
-0.41738007337481786,-0.1518371160150483,-0.2932372761523249,0.31755023453928805,0.08472015406461281,-0.39747974029695643,0.3181931639430239,-0.6740104919304079,-0.27091188386761933,-0.10636004697105367,Colombia,-0.9555091936832324,-0.2691552582876752
-0.40912658176095784,-0.1479856003754832,-0.2831639169227163,0.3396224217552595,0.10075781298182783,-0.35262690302160676,0.4056245388341791,-0.6523287967549152,-0.2589931211782659,-0.12382617383320935,Colombia,-0.8523853301413624,-0.259333670926658
-0.40458690460406427,-0.1441828507498955,-0.27505577158204625,0.36299777119873944,0.13521457287060082,-0.3012909122757779,0.28092478783457486,-0.6382398737209303,-0.2706852384534867,-0.14365884552962677,Colombia,-0.7492614665994924,-0.25237867526914637
-0.3995421593865731,-0.14048773448319474,-0.26025976131852097,0.38733439201164105,0.18458344275813668,-0.24849951973045453,-0.3599809918927499,-0.6338136436014677,-0.21827299649601759,-0.13538774299308823,Colombia,-0.6461376030576225,-0.24938338879576732
-0.39549237256728015,-0.13679081581114144,-0.24502133222242425,0.4121064559605273,0.22627796433315295,-0.19253270507714162,-0.08003099210682144,-0.6224089528097659,-0.15834774800186371,-0.1500855014950511,Colombia,-0.5430137395157525,-0.24326809510272193
-0.3995193431259512,-0.13302308113813444,-0.2501099002118062,0.4367881348119516,0.3401193403040418,-0.15389840276327074,-0.6626684749921288,-0.6370807202110068,-0.2251897894407129,-0.14106043942448518,Colombia,-0.4398898759738825,-0.24855704404435236
-0.3955598856726277,-0.1293020517851348,-0.2537188358854243,0.46085360033246736,0.47189800915702573,-0.15535380456276718,-1.6350107584107119,-0.6569580854178918,-0.2574914105311824,-0.02905788034450718,Colombia,-0.33676601243201254,-0.25644793371020974
-0.3952432315658366,-0.12573614720682186,-0.26443417253014606,0.4837770242886381,0.6040640530439807,-0.15641227859876305,-0.1829789925611382,-0.6398063861121737,-0.23478467567230182,-0.05235602930477286,Colombia,-0.2336421488901426,-0.24763561375550155
-0.3982363934811541,-0.12225863910036226,-0.2651795084639885,0.5050325784470119,0.6886448147534665,-0.1193656873388869,-0.43696432705078486,-0.6442895669070712,-0.23220521280879675,-0.09226921759387152,Colombia,-0.13051828534827264,-0.24871354027942383
-0.4005205083265225,-0.1188030855263899,-0.2674332645754397,0.5240944345741563,0.7703576711685219,-0.07279282975504228,-0.2687053457179444,-0.6466980293378972,-0.24218838169050824,-0.09605684527095534,Colombia,-0.02739442180640267,-0.24887758755351644
-0.3960346945169881,-0.11536251830720232,-0.2712261059489712,0.5404367644366153,0.919134622520819,0.02934991471861466,0.019361929337811827,-0.6530927800430494,-0.2522928463202242,-0.09431913508208609,Colombia,0.07572944173546729,-0.2510025249672151
-0.3809749628489384,-0.11196129518242344,-0.2567038123388662,0.5535337398009477,0.8197105805396365,0.08902138849791592,0.30752263948635133,-0.6253994728376424,-0.21817617657799598,-0.08598652381811192,Colombia,0.17885330527733725,-0.23655184926948353
-0.3616330176941985,-0.10867201209847976,-0.2487766891763258,0.5629488622206618,0.6971191839515938,0.14141585327974066,0.20481320007220674,-0.5905528794635514,-0.04406977070669137,-0.1279388106263794,Colombia,0.2819771688192072,-0.21819958473357126
-0.34648144534399733,-0.10551579818727652,-0.24012373894707625,0.5704558410281292,0.7120673801179662,0.18653330906408883,0.5893888218857161,-0.572307445648963,-0.12928651731570068,-0.15833466748504543,Colombia,0.3851010323610772,-0.20777561361329863
-0.3266295689052772,-0.10245962619559378,-0.2164127365755448,0.5777478348276734,0.6000310799274178,0.22013985970697697,0.593732566306673,-0.5187348930884942,-0.0770740448658801,-0.19332522051773393,Colombia,0.48822489590294715,-0.17916930389162755
-0.28839857196630664,-0.09952056001709617,-0.20200506627565223,0.5846949241727041,0.5550729153784141,0.28034057050427524,-0.10994134558312733,-0.4765408762413935,-0.036030833580294616,-0.16512897551161548,Colombia,0.5913487594448171,-0.15581731171494717
-0.3102649530575391,-0.09664157963198626,-0.20113193667525198,0.591233912527088,0.6318672726496747,0.32334107821663166,-0.5465966910248455,-0.49243999875007044,-0.09788475723303584,-0.13321786099618033,Colombia,0.6944726229866871,-0.1622777154333282
-0.2773418265344385,-0.0938016513628479,-0.17144984411713063,0.5973016033546953,0.5286822014759944,0.3689877710189787,0.1367622385013393,-0.4297252350370632,-0.13712730982587182,-0.11842382879389357,Colombia,0.7975964865285571,-0.1274956698006699
-0.20964805638223907,-0.09109357943294173,-0.1500255842905421,0.6028348001193835,0.5083401907864403,0.40920978438684436,0.6364443621857202,-0.3749159209977471,0.06381180965214103,-0.09231292114021192,Colombia,0.9007203500704271,-0.09629436820854549
-0.18996654016434536,-0.0885320526036454,-0.12882681418221784,0.6077703062850237,0.48838755019541374,0.46623507307615314,0.01821394362868203,-0.3362369784819125,0.07342049184978106,-0.11771831714883675,Colombia,1.003844213612297,-0.07329618510658224
-0.19234708478412324,-0.08608519469057781,-0.1129888131474393,0.612044925315477,0.5166709153367809,0.4957400368295542,0.26698388637454185,-0.3269169093071298,0.1020423086793644,-0.16120274164846685,Colombia,1.106968077154167,-0.06595572420230088
-0.2140379564979839,-0.08376146745344697,-0.11121575092663509,0.615595460674606,0.569424412237883,0.5110879103515028,0.13765254355731807,-0.33194001978536036,0.10102215806944559,-0.32462480500628327,Colombia,1.2100919406960369,-0.06650474021496051
-0.2807129020452176,-0.08149015034578821,-0.15506328699535588,0.6183587158262814,0.8649639647658184,0.5265680931279497,-0.17665669058777167,-0.4379125344051635,-0.01019830233359792,-0.40751079951530156,Colombia,1.313215804237907,-0.1229933468841316
-0.29719973853130965,-0.07886474761839089,-0.164615952979964,0.6202714942343646,0.9900438718725312,0.5478698831023786,-0.35355931389891154,-0.45369189446121805,0.04451497212532686,-0.37918515674872294,Colombia,1.4163396677797768,-0.12992805867664906
-0.27575234101097745,-0.07497039537311093,-0.14317525580457124,0.6212705993627221,0.9486390647410045,0.573008641457296,-0.5018450227576169,-0.42528470149724645,0.04067430960002467,-0.31549536636986647,Colombia,1.5194635313216467,-0.11116465178511035
-0.2532426189978671,-0.0699540542183341,-0.12240709301128708,0.6239467902332434,0.9503217256374131,0.594310431431723,-0.2564143297057098,-0.4068398413011654,-0.018068541583948418,-0.3200655353671476,Colombia,1.6225873948635168,-0.09678871908231787
-0.4512603806206159,-0.32982929938776245,-0.3285334796848404,-0.9258147387085393,-0.2089107800577437,0.3543014437695273,-0.63174578609808,-0.7013353285587969,-0.2926562895590397,-0.03865656155617115,Costa Rica,-1.780500102018192,-0.30940776724484587
-0.45057080812806055,-0.32940636862152106,-0.3282792871777062,-0.8973714556068136,-0.20670322450470147,0.3786463465974455,0.34891690807318804,-0.6937271825085374,-0.29287392924713423,-0.03676208251083452,Costa Rica,-1.677376238476322,-0.3090860310026754
-0.4503842607082693,-0.32898253384511844,-0.3282818312236142,-0.8650896379414207,-0.20399380381322552,0.41503139158482444,0.19173107645344173,-0.6938109269302002,-0.2924019690246371,-0.04077649271969129,Costa Rica,-1.5742523749344521,-0.30901266332230587
-0.44986486092571565,-0.3285591426513415,-0.32811461452399676,-0.829303184751514,-0.19879525080796193,0.4576349715336822,-0.07965342436240751,-0.6944828063422692,-0.2913773507177652,-0.03890223620749567,Costa Rica,-1.471128511392582,-0.3089600827275821
-0.4488736874833318,-0.328133954667182,-0.32742494664300964,-0.7903459950762428,-0.19652108669972193,0.49785698490154595,0.375339639250886,-0.6851684929290391,-0.29188843717632423,-0.041068925126240434,Costa Rica,-1.3680046478507122,-0.30855039916264226
-0.44840545964334594,-0.3276966664227897,-0.32683370968465053,-0.7485519679547707,-0.19250099837506157,0.5301404429994379,-0.05502488055207333,-0.6794547281234652,-0.2903918586469552,-0.044472931246725654,Costa Rica,-1.2648807843088423,-0.3082538452919085
-0.4466604410058175,-0.32724482979126845,-0.32717887709416943,-0.7042550024262468,-0.18019020316988205,0.5490606663928747,-0.31724822495080446,-0.6562937913616402,-0.29000304167608976,-0.04339303010651392,Costa Rica,-1.1617569207669722,-0.3072856122204696
-0.4443093738127836,-0.3267839418281949,-0.3268265172775246,-0.6577889975298252,-0.17537255453922487,0.5686424360588105,1.0953855340225813,-0.6366698876833717,-0.2888390361532472,-0.04590749480051113,Costa Rica,-1.0586330572251024,-0.30640751039512787
-0.4427086584585612,-0.32631691108800087,-0.32608741314908485,-0.6094878523046547,-0.17231398757571306,0.5593807882438405,0.6668540990909434,-0.624207019094812,-0.2883328404741959,-0.04986202780508095,Costa Rica,-0.9555091936832324,-0.30577337147191236
-0.44149852370108933,-0.32584700548319473,-0.3253857499573879,-0.5596854657898992,-0.16637069027337648,0.5612331178068337,0.14172587478040596,-0.6133196835440304,-0.28708813708947556,-0.049097516389411185,Costa Rica,-0.8523853301413624,-0.30517784081927746
-0.4390179445922085,-0.3253750447993885,-0.3249736906281265,-0.5087157370247078,-0.15732806018850223,0.5759194450562851,0.0673661963896616,-0.6004364776238306,-0.2861270989162043,-0.044700219386642745,Costa Rica,-0.7492614665994924,-0.3044769899163806
-0.43803441037263413,-0.32490430256406044,-0.32485704717970193,-0.4569125650482345,-0.14617165921009806,0.5743317340022903,-0.5036580827850521,-0.6030760210492851,-0.28392502544284354,-0.045841715540598495,Costa Rica,-0.6461376030576225,-0.3044127236104187
-0.4358379473624737,-0.3244399557795004,-0.3245861466819327,-0.40460984889963336,-0.13623291263032608,0.5974858535397125,0.33667859497793606,-0.5931924978452463,-0.28435321318874635,-0.04733135666492077,Costa Rica,-0.5430137395157525,-0.3038100536248508
-0.4329127426308822,-0.3239844301127249,-0.3239806833979905,-0.35214148761805786,-0.12640455962246774,0.6326801152365954,0.6786916192292852,-0.5817309279718335,-0.27933869695945857,-0.04748001174784371,Costa Rica,-0.4398898759738825,-0.30312145788311173
-0.4327198850112229,-0.32353937074992795,-0.32336530882097636,-0.29984138024266255,-0.11505043650803243,0.6576865643370127,0.07976196901257018,-0.5777130662820047,-0.27921718035836246,-0.04359794551832093,Costa Rica,-0.33676601243201254,-0.3027541241387306
-0.43127540140834253,-0.32311466565318375,-0.32268935841342916,-0.24803580778127615,-0.10607185923416193,0.6919546612523961,0.00926865456556921,-0.5710556750801974,-0.276675021561328,-0.039210773984312046,Costa Rica,-0.2336421488901426,-0.30226566577430486
-0.4311750414202941,-0.3227148348732985,-0.32178682891840565,-0.19559885216810868,-0.09781860969061834,0.730588963566267,-0.06763153515184056,-0.561633290546603,-0.27915904852477347,-0.03696053810266285,Costa Rica,-0.13051828534827264,-0.3016460220068599
-0.43105590396012583,-0.32233999070967106,-0.3211744938911493,-0.14127386162254765,-0.08547047942661264,0.7742510175511206,-0.08276386691671878,-0.5571188432327064,-0.27668122772809894,-0.043247436071526334,Costa Rica,-0.02739442180640267,-0.3012580648921238
-0.4290664579566542,-0.3219858040204735,-0.3208964234254213,-0.08517761087943788,-0.06997094448016813,0.8106360625384995,0.1006127429698898,-0.5513558443872516,-0.27542885523441524,-0.04355047006064252,Costa Rica,0.07572944173546729,-0.30081198082809496
-0.4259002521053165,-0.3216416400526288,-0.32050326469440643,-0.027419438639745997,-0.05430059911447957,0.8500642203793678,0.12249232744559718,-0.5372605738656777,-0.2678644761673687,-0.040225462603997356,Costa Rica,0.17885330527733725,-0.2999500983872629
-0.42263834177343673,-0.32129821726081687,-0.3200702308965115,0.031891316395562995,-0.03839923975390184,0.8983570982717055,0.031255895434405837,-0.522392803836502,-0.25698080499106396,-0.04563890728118197,Costa Rica,0.2819771688192072,-0.2990294968562338
-0.41833558777479357,-0.3209607575670872,-0.3189269154951819,0.092645315525518,-0.025026291551815072,0.9211142900456308,0.7136002262595991,-0.492132608842555,-0.25032408398838424,-0.05035692861455343,Costa Rica,0.3851010323610772,-0.2973075157133687
-0.4142504731839177,-0.32062999091753264,-0.3170966363339666,0.15473322004915335,-0.022905309580204106,0.9275974435161081,0.8945597439888238,-0.44396922337278094,-0.23955240077681536,-0.06284082478959782,Costa Rica,0.48822489590294715,-0.29462359431735785
-0.41027474545681236,-0.32029417079502703,-0.31410340453476177,0.21804569126550272,-0.019067554245194806,0.9384468023850728,0.18636231518762844,-0.4002654214025497,-0.23479317841868286,-0.08577653915904866,Costa Rica,0.5913487594448171,-0.29210197368154706
-0.4152511402539322,-0.3199587605653275,-0.31143265730693737,0.2824733904735916,-0.0002930218995831015,0.9638501792489869,-0.9566320897593082,-0.405980004458589,-0.25488200022094454,-0.040146069324310855,Costa Rica,0.6944726229866871,-0.2921380442153484
-0.40871128826600384,-0.319643362088514,-0.3056956572349514,0.3479069789724625,-0.019229678267789208,0.9614686126679948,0.31308755911079267,-0.3276446961662843,-0.24773389793782313,-0.049894139960991124,Costa Rica,0.7975964865285571,-0.28768782268669485
-0.4029042069800288,-0.3193408780425754,-0.3016711914893662,0.41172496889615584,-0.02727575796630849,0.9971921113828747,0.11812528893332612,-0.2724032996753297,-0.22752654083833967,-0.06564326233879479,Costa Rica,0.9007203500704271,-0.28440209491183616
-0.398849616233945,-0.3190371025535493,-0.298931152248961,0.4378756518548772,-0.028378142032412304,1.0370171969872415,0.21577772706290888,-0.2259075132690622,-0.22843069018094017,-0.06902793312359955,Costa Rica,1.003844213612297,-0.28152512314328204
-0.3964211148632846,-0.3187439281277804,-0.2957026685966776,0.46435305629180934,-0.029628899639234298,1.071946840175124,-0.2705821540776772,-0.18894294151902244,-0.21598146120213835,-0.06366436009382694,Costa Rica,1.106968077154167,-0.2791316302526145
-0.39364709868648856,-0.318457721879714,-0.2952132922241933,0.49034474825658503,-0.014246805215779732,1.0775038288641057,-0.057255921041301665,-0.1830253791366311,-0.21508241805668527,-0.060333211796863406,Costa Rica,1.2100919406960369,-0.27844491012688344
-0.39129729611176794,-0.3181718132250547,-0.2922824955246755,0.5158393182637773,-0.015743674342333574,1.100790257656028,-0.034856667593904975,-0.13912030669786157,-0.22209159264030812,-0.045113302708123706,Costa Rica,1.313215804237907,-0.2755959609002641
-0.3857093298346182,-0.3178969042965189,-0.2912305372729653,0.5408253568226425,-0.011684277689169208,1.045352680020714,0.07762575697902814,-0.11854999294722009,-0.23028575600269038,-0.03383819337261754,Costa Rica,1.4163396677797768,-0.27404766447998546
-0.3802527764688788,-0.31763761059940165,-0.2909602926018527,0.5652914544363581,-0.0025972681591228458,1.0461465355477113,0.06812917689995393,-0.10619313461169669,-0.2228402411292562,-0.03252910140724823,Costa Rica,1.5194635313216467,-0.2729732198388377
-0.37555154054593315,-0.3173869527260608,-0.2901098817268952,0.5892262016010916,0.0011771589312626239,1.0588482239796693,-0.24590833024883538,-0.09126175986707205,-0.22064827623576563,-0.03150238382964285,Costa Rica,1.6225873948635168,-0.27174743123015194
-0.4272343250072054,-0.31976151228610905,-0.30846394510875147,-0.41999163104097254,-0.22658416610007306,0.05397557133047029,0.47759161429974334,-0.4880642916171262,-0.279778505069175,-0.09267653371332277,Croatia,-0.5430137395157525,-0.2963674876540201
-0.4270883832843331,-0.31977714997740747,-0.3058749350394279,-0.41482672259742287,-0.2265032849528189,0.03041806991957428,-0.320095113942977,-0.4672071751757231,-0.26981201554344786,-0.06846268158403003,Croatia,-0.4398898759738825,-0.29526379166705335
-0.4285288509116158,-0.31988685526020433,-0.3070428343422394,-0.4110901295377551,-0.22620464088034062,0.07340244235699175,-0.9515885877993074,-0.49145275033953567,-0.258791509251853,-0.06286407079247497,Croatia,-0.33676601243201254,-0.29662417759608617
-0.42623669322237207,-0.320135570353944,-0.3105252813225138,-0.4089255874097389,-0.2257394223178998,0.09534641627399408,-0.17882555394464864,-0.5086921253578841,-0.269543199296388,-0.05491289262777493,Croatia,-0.2336421488901426,-0.29768162092519024
-0.4231909708096692,-0.3210825911849665,-0.3115549561583395,-0.4084688484888843,-0.22571393553449512,0.3209498304706758,-0.1450178735564243,-0.4862159125107477,-0.2690128395254178,-0.058739712443867366,Croatia,-0.13051828534827264,-0.2970813362628469
-0.4192326179169909,-0.32106837408106426,-0.30875390137952996,-0.40927396767408347,-0.22590141514211712,0.34799255126838624,0.40331606614625365,-0.43949407938876495,-0.2703816180995176,-0.08224520919880655,Croatia,-0.02739442180640267,-0.29470533732860155
-0.40808097888305356,-0.32106149574288095,-0.30256927466651884,-0.41098839620636857,-0.22636694895800835,0.3343098381201443,0.3554596138083526,-0.3317813308776158,-0.24921310885439324,-0.10258388940905457,Croatia,0.07572944173546729,-0.28924139865226167
-0.3975279870877428,-0.3210547521639763,-0.2971615669548314,-0.41336071508459304,-0.22663453825467303,0.45422720146656836,0.07073345608557662,-0.24821095186270714,-0.262228795951107,-0.10109745594342126,Croatia,0.17885330527733725,-0.28499841982514607
-0.39337215652320007,-0.321023617155628,-0.2947484550879931,-0.4161518506400334,-0.2266684957496575,0.41776148010450215,0.10262850472379097,-0.20860547533326793,-0.24998842625114548,-0.1072665022834931,Croatia,0.2819771688192072,-0.28295331877279684
-0.38486778060675786,-0.3210179235761032,-0.29082364544070705,-0.4191227292039711,-0.22671296321145426,0.4961143752081406,0.2537616321383672,-0.15079064064937178,-0.21252791265569712,-0.11204833786107093,Croatia,0.3851010323610772,-0.2800110805603994
-0.3711511688099512,-0.32102321287779195,-0.2813485643607744,-0.4220342771076973,-0.22690179909721023,0.47875281937381114,0.24972843042462448,-0.027548881696881567,-0.18075751353766115,-0.12564435817486364,Croatia,0.48822489590294715,-0.2737620932326553
-0.361925969686819,-0.32102608774240404,-0.27409840316331874,-0.42464742068248434,-0.22707317351297993,0.506085975120419,-0.37688356240962084,0.08900262239960348,-0.16599194456247943,-0.1612990264199108,Croatia,0.5913487594448171,-0.2678509768628998
-0.3795764317349867,-0.3210514898664379,-0.27471156120516016,-0.42672308625962235,-0.2269339552484101,0.539970052492256,-2.1662767836765666,0.011743123635136157,-0.21930195130783398,-0.09863664818164831,Croatia,0.6944726229866871,-0.27181449019365145
-0.3760145838719026,-0.32110625828328715,-0.27781156261916856,-0.4280222001703887,-0.2268485408822284,0.5806309453384696,-1.0508540175945456,-0.02897373019400736,-0.2565831126193734,-0.05470263749968595,Croatia,0.7975964865285571,-0.2739651441161351
-0.3646052780563109,-0.3211893879133315,-0.27310001010302626,-0.42826697775761086,-0.22691004506476817,0.6203237216883364,-0.8013136947591817,0.023599618693656267,-0.2638232018501139,-0.056302247236726485,Croatia,0.9007203500704271,-0.2714456110203159
-0.37092380849540807,-0.32130311351460944,-0.2781293371889902,-0.42698013274277546,-0.2267079761153409,0.6722793069918132,-1.2344512981055984,-0.041107833609389924,-0.2585382106241583,-0.053873631002081084,Croatia,1.003844213612297,-0.27488384134149013
-0.3657853207691699,-0.32145160700979036,-0.27634314771043855,-0.4240315230628053,-0.2267659972476825,0.7255257142904216,-0.8059452478146409,-0.006825742864938472,-0.27103871757277603,-0.058593497130472266,Croatia,1.106968077154167,-0.2734043942952437
-0.35944564936535817,-0.32163310529831146,-0.2753263703459381,-0.41957289261707015,-0.22674872587409703,0.745856160713517,-0.8923164946694366,-0.003995241497106123,-0.2164129720791127,-0.041498602031863785,Croatia,1.2100919406960369,-0.2735584648216204
-0.3675071755471574,-0.3219131406944077,-0.2846736576749324,-0.4137350792924199,-0.22630576634662336,0.6864783489381149,-0.3061817216490933,-0.10801371308585685,-0.28241607525709767,-0.035517322596476136,Croatia,1.313215804237907,-0.2790999416648909
-0.36225855058511863,-0.32216501701622674,-0.28422693144860434,-0.40664892097571737,-0.22632664014176943,0.7719953061146535,-0.07266429043711725,-0.07869413129766147,-0.2558640532053112,-0.02707442589394567,Croatia,1.4163396677797768,-0.2780365723666909
-0.3510611490762718,-0.3225325729488648,-0.28146107269189113,-0.39844525555380755,-0.2263993240010407,0.7461788662123037,-0.10983603525201803,-0.01957067650006008,-0.24984899960876403,-0.0315292458775845,Croatia,1.5194635313216467,-0.2757627826552884
-0.34037227791808894,-0.3228281000470408,-0.27692790382815713,-0.38925492091355407,-0.2265369059469155,0.7716726006158799,-0.18578687575633654,0.06562410264706839,-0.25411467493124007,-0.04693022509569196,Croatia,1.6225873948635168,-0.27223168998582353
-0.45133497043752174,-0.3411188534148458,-0.32964846123167557,0.04596213171985765,-0.22879790180468204,0.3377627869570827,0.2157672073439223,-0.5341297966465995,-0.29294841010753186,-0.041810641688599486,Cyprus,-1.780500102018192,-0.3103661858460967
-0.4505440188408411,-0.34105243955032943,-0.329266966676937,0.06939749955939144,-0.22883557230745452,0.3761324707619551,-0.02429176279157326,-0.47103123488892396,-0.29323293075682916,-0.0392984180266436,Cyprus,-1.677376238476322,-0.3099410993318662
-0.44917168889554876,-0.34098685670136497,-0.32854132833700195,0.09023372441120052,-0.2288503543392445,0.4203237617648057,0.6603483743579297,-0.4137485524306684,-0.2930948795616308,-0.03940321487031059,Cyprus,-1.5742523749344521,-0.3095457821101794
-0.4480076111364722,-0.34092256529548803,-0.3281469645551053,0.1086426778696458,-0.2288561271582808,0.43699472783175053,0.9824787155306776,-0.3615436811941334,-0.29284585872668734,-0.041576118913800336,Cyprus,-1.471128511392582,-0.30917627995554503
-0.4468973277063081,-0.3408597618566466,-0.3280800529157993,0.12479623152909029,-0.22884495635958652,0.4966662016110499,0.8400324607847585,-0.3400460505243797,-0.29265996199123684,-0.044287359329453296,Cyprus,-1.3680046478507122,-0.3089930090979607
-0.4448722626353854,-0.3407983846201715,-0.32710840352123016,0.13886625698388738,-0.22885953828640182,0.5235249802744604,0.7293457612882287,-0.2524416695158463,-0.2912693754774678,-0.043028586318227,Cyprus,-1.2648807843088423,-0.30833145493252
-0.4454919820275032,-0.34073890524353784,-0.3267210250909804,0.1510246258284001,-0.22885700511968823,0.5502514496833707,-0.628099918557204,-0.24946126558266052,-0.2923647748728128,-0.04774385596518308,Cyprus,-1.1617569207669722,-0.30821617941914686
-0.44281677429244337,-0.34067491143106804,-0.32570580816608213,0.16137159549214045,-0.22886294239854585,0.556205366135851,1.1358969989406724,-0.16123857606915531,-0.29173826303591344,-0.0512349950853075,Cyprus,-1.0586330572251024,-0.30748104042320235
-0.44391765831788554,-0.34058679570771194,-0.3265314681115345,0.17068018108177746,-0.228843847003942,0.5566022938993497,-0.6361455376169172,-0.20408965617133837,-0.2923253552227616,-0.03793996326743269,Cyprus,-0.9555091936832324,-0.30768823930066175
-0.44234876704567344,-0.34048217197271585,-0.32602544695847124,0.1796669146037294,-0.22884592752375965,0.5683778175498101,0.42300632118867976,-0.14442349931946774,-0.29252731802579884,-0.03795633032369325,Cyprus,-0.8523853301413624,-0.307150437370099
-0.43056508061956983,-0.34038094529453683,-0.3260177377111887,0.18823344138912745,-0.2288617965997222,0.5948396684497219,0.9245697762905006,0.054749134517158744,-0.28841997414672904,-0.03896221302643816,Cyprus,-0.7492614665994924,-0.30553626257428085
-0.4290496392801709,-0.34028214989834427,-0.32567963578855913,0.19616066747756425,-0.22885625387813094,0.63413551703609,-0.5244170610430118,0.04806966245304615,-0.28864953180342723,-0.03820498885555084,Cyprus,-0.6461376030576225,-0.30548554906418457
-0.4306641213258897,-0.34018513444762444,-0.32529370223064735,0.20322949890864267,-0.2288372664165194,0.6657574288614847,-0.24081090400471047,-0.0013981674052686633,-0.2810010921201535,-0.03980282605636571,Cyprus,-0.5430137395157525,-0.3057843150352704
-0.4290061283810844,-0.3400897922579484,-0.3243509646362183,0.20922084172195538,-0.22883569899405362,0.6717113453139649,0.4659597612916717,0.04553375950586578,-0.285919286192404,-0.03288068750719876,Cyprus,-0.4398898759738825,-0.3053331694157432
-0.429062045371611,-0.3399961008694364,-0.32415303931654477,0.2139156019570902,-0.22882567492521314,0.7256935211497845,0.23927507569992157,0.0561977262377337,-0.2744832709383887,-0.0324731152726712,Cyprus,-0.33676601243201254,-0.30517268851763346
